日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/04/12 06:00:00,107.935,107.935,107.931,107.932,107.959,107.959,107.955,107.956
2016/04/12 06:01:00,107.932,107.933,107.931,107.933,107.956,107.957,107.955,107.957
2016/04/12 06:02:00,107.933,107.938,107.931,107.932,107.957,107.962,107.955,107.956
2016/04/12 06:03:00,107.932,107.938,107.932,107.933,107.956,107.962,107.956,107.957
2016/04/12 06:04:00,107.933,107.933,107.929,107.932,107.957,107.957,107.953,107.956
2016/04/12 06:05:00,107.932,107.932,107.929,107.93,107.956,107.956,107.953,107.954
2016/04/12 06:06:00,107.93,107.932,107.927,107.932,107.954,107.956,107.951,107.956
2016/04/12 06:07:00,107.932,107.933,107.932,107.933,107.956,107.957,107.956,107.957
2016/04/12 06:08:00,107.933,107.936,107.927,107.934,107.957,107.964,107.957,107.958
2016/04/12 06:09:00,107.934,107.936,107.927,107.935,107.958,107.963,107.956,107.959
2016/04/12 06:10:00,107.935,107.944,107.929,107.942,107.959,107.965,107.953,107.955
2016/04/12 06:11:00,107.942,107.944,107.939,107.941,107.955,107.957,107.952,107.954
2016/04/12 06:12:00,107.941,107.941,107.937,107.941,107.954,107.954,107.95,107.954
2016/04/12 06:13:00,107.941,107.941,107.931,107.931,107.954,107.954,107.938,107.938
2016/04/12 06:14:00,107.931,107.935,107.931,107.933,107.938,107.942,107.938,107.94
2016/04/12 06:15:00,107.933,107.942,107.933,107.937,107.94,107.953,107.94,107.95
2016/04/12 06:16:00,107.937,107.941,107.937,107.938,107.95,107.953,107.949,107.951
2016/04/12 06:17:00,107.938,107.939,107.932,107.939,107.951,107.958,107.947,107.949
2016/04/12 06:18:00,107.939,107.939,107.935,107.939,107.949,107.949,107.946,107.949
2016/04/12 06:19:00,107.939,107.942,107.937,107.938,107.949,107.952,107.947,107.951
2016/04/12 06:20:00,107.938,107.944,107.938,107.944,107.951,107.954,107.951,107.954
2016/04/12 06:21:00,107.944,107.95,107.941,107.948,107.954,107.963,107.953,107.961
2016/04/12 06:22:00,107.948,107.951,107.944,107.947,107.961,107.973,107.959,107.973
2016/04/12 06:23:00,107.947,107.951,107.94,107.947,107.973,107.974,107.96,107.973
2016/04/12 06:24:00,107.947,107.948,107.946,107.947,107.973,107.974,107.972,107.973
2016/04/12 06:25:00,107.947,107.947,107.944,107.945,107.973,107.974,107.971,107.972
2016/04/12 06:26:00,107.945,107.948,107.944,107.947,107.972,107.976,107.971,107.974
2016/04/12 06:27:00,107.947,107.95,107.946,107.948,107.974,107.977,107.973,107.976
2016/04/12 06:28:00,107.948,107.956,107.948,107.954,107.976,107.983,107.976,107.981
2016/04/12 06:29:00,107.954,107.956,107.94,107.947,107.981,107.984,107.954,107.954
2016/04/12 06:30:00,107.947,107.947,107.933,107.936,107.954,107.975,107.949,107.973
2016/04/12 06:31:00,107.936,107.938,107.936,107.938,107.973,107.974,107.971,107.973
2016/04/12 06:32:00,107.938,107.942,107.938,107.942,107.973,107.978,107.973,107.978
2016/04/12 06:33:00,107.942,107.965,107.941,107.957,107.978,107.986,107.967,107.97
2016/04/12 06:34:00,107.957,107.957,107.954,107.955,107.97,107.97,107.967,107.968
2016/04/12 06:35:00,107.955,107.96,107.954,107.959,107.968,107.973,107.967,107.972
2016/04/12 06:36:00,107.959,107.96,107.95,107.955,107.972,107.973,107.963,107.968
2016/04/12 06:37:00,107.955,107.958,107.955,107.958,107.968,107.971,107.968,107.971
2016/04/12 06:38:00,107.958,107.959,107.944,107.948,107.971,107.984,107.971,107.983
2016/04/12 06:39:00,107.948,107.949,107.946,107.947,107.983,107.984,107.981,107.983
2016/04/12 06:40:00,107.947,107.949,107.944,107.945,107.983,107.984,107.979,107.98
2016/04/12 06:41:00,107.945,107.962,107.944,107.961,107.98,107.986,107.974,107.974
2016/04/12 06:42:00,107.961,107.965,107.958,107.962,107.974,107.978,107.971,107.975
2016/04/12 06:43:00,107.962,107.963,107.953,107.957,107.975,107.983,107.973,107.983
2016/04/12 06:44:00,107.957,107.962,107.954,107.956,107.983,107.983,107.973,107.982
2016/04/12 06:45:00,107.956,107.963,107.954,107.956,107.982,107.983,107.976,107.982
2016/04/12 06:46:00,107.956,107.958,107.955,107.955,107.982,107.984,107.982,107.982
2016/04/12 06:47:00,107.955,107.961,107.946,107.947,107.982,107.984,107.973,107.983
2016/04/12 06:48:00,107.947,107.948,107.944,107.947,107.983,107.984,107.98,107.983
2016/04/12 06:49:00,107.947,107.948,107.945,107.948,107.983,107.984,107.981,107.984
2016/04/12 06:50:00,107.948,107.951,107.938,107.949,107.984,107.985,107.962,107.962
2016/04/12 06:51:00,107.949,107.95,107.942,107.947,107.962,107.969,107.96,107.96
2016/04/12 06:52:00,107.947,107.951,107.94,107.944,107.96,107.982,107.959,107.979
2016/04/12 06:53:00,107.944,107.946,107.944,107.946,107.979,107.982,107.979,107.982
2016/04/12 06:54:00,107.946,107.946,107.944,107.945,107.982,107.982,107.98,107.98
2016/04/12 06:55:00,107.945,107.952,107.943,107.95,107.98,107.987,107.979,107.986
2016/04/12 06:56:00,107.95,107.95,107.947,107.948,107.986,107.986,107.983,107.984
2016/04/12 06:57:00,107.948,107.976,107.948,107.953,107.984,108.004,107.984,107.989
2016/04/12 06:58:00,107.953,107.955,107.953,107.953,107.989,107.991,107.989,107.989
2016/04/12 06:59:00,107.953,107.96,107.952,107.953,107.989,107.991,107.984,107.988
2016/04/12 07:00:00,107.953,107.957,107.928,107.938,107.988,107.988,107.947,107.951
2016/04/12 07:01:00,107.938,107.962,107.937,107.955,107.951,107.987,107.95,107.981
2016/04/12 07:02:00,107.955,107.962,107.953,107.957,107.981,107.984,107.974,107.984
2016/04/12 07:03:00,107.957,107.957,107.951,107.951,107.984,107.984,107.978,107.978
2016/04/12 07:04:00,107.951,107.957,107.95,107.955,107.978,107.985,107.977,107.983
2016/04/12 07:05:00,107.955,107.961,107.952,107.954,107.983,107.988,107.98,107.981
2016/04/12 07:06:00,107.954,107.955,107.952,107.953,107.981,107.982,107.979,107.98
2016/04/12 07:07:00,107.953,107.957,107.952,107.956,107.98,107.985,107.979,107.984
2016/04/12 07:08:00,107.956,107.964,107.955,107.962,107.984,107.984,107.972,107.975
2016/04/12 07:09:00,107.962,107.963,107.958,107.959,107.975,107.976,107.971,107.972
2016/04/12 07:10:00,107.959,107.966,107.959,107.964,107.972,107.979,107.972,107.977
2016/04/12 07:11:00,107.964,107.966,107.962,107.966,107.977,107.979,107.975,107.979
2016/04/12 07:12:00,107.966,107.967,107.959,107.965,107.979,107.984,107.974,107.975
2016/04/12 07:13:00,107.965,107.966,107.96,107.962,107.975,107.977,107.971,107.975
2016/04/12 07:14:00,107.962,107.966,107.961,107.964,107.975,107.979,107.974,107.977
2016/04/12 07:15:00,107.964,107.966,107.963,107.963,107.977,107.978,107.974,107.976
2016/04/12 07:16:00,107.963,107.971,107.96,107.968,107.976,107.981,107.973,107.975
2016/04/12 07:17:00,107.968,107.968,107.963,107.966,107.975,107.976,107.973,107.976
2016/04/12 07:18:00,107.966,107.968,107.961,107.966,107.976,107.977,107.97,107.976
2016/04/12 07:19:00,107.966,107.968,107.965,107.966,107.976,107.976,107.972,107.973
2016/04/12 07:20:00,107.966,107.966,107.964,107.965,107.973,107.973,107.971,107.972
2016/04/12 07:21:00,107.965,107.97,107.963,107.967,107.972,107.978,107.972,107.977
2016/04/12 07:22:00,107.967,107.967,107.951,107.953,107.977,107.977,107.964,107.966
2016/04/12 07:23:00,107.953,107.964,107.95,107.953,107.966,107.977,107.957,107.966
2016/04/12 07:24:00,107.953,107.957,107.952,107.953,107.966,107.968,107.963,107.963
2016/04/12 07:25:00,107.953,107.956,107.949,107.953,107.963,107.967,107.957,107.963
2016/04/12 07:26:00,107.953,107.956,107.95,107.954,107.963,107.965,107.962,107.964
2016/04/12 07:27:00,107.954,107.955,107.949,107.95,107.964,107.966,107.961,107.963
2016/04/12 07:28:00,107.95,107.956,107.95,107.955,107.963,107.966,107.959,107.962
2016/04/12 07:29:00,107.955,107.963,107.951,107.955,107.962,107.972,107.959,107.965
2016/04/12 07:30:00,107.955,107.955,107.948,107.953,107.965,107.968,107.962,107.963
2016/04/12 07:31:00,107.953,107.954,107.898,107.909,107.963,107.964,107.919,107.93
2016/04/12 07:32:00,107.909,107.918,107.906,107.912,107.93,107.939,107.925,107.925
2016/04/12 07:33:00,107.912,107.934,107.911,107.922,107.925,107.95,107.924,107.943
2016/04/12 07:34:00,107.922,107.932,107.921,107.924,107.943,107.95,107.942,107.945
