日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/06/23 06:00:00,104.39,104.429,104.386,104.42,104.453,104.478,104.451,104.456
2016/06/23 06:01:00,104.42,104.447,104.377,104.441,104.456,104.505,104.44,104.5
2016/06/23 06:02:00,104.441,104.506,104.441,104.498,104.5,104.553,104.458,104.545
2016/06/23 06:03:00,104.498,104.512,104.491,104.497,104.545,104.562,104.538,104.554
2016/06/23 06:04:00,104.497,104.514,104.488,104.493,104.554,104.561,104.513,104.535
2016/06/23 06:05:00,104.493,104.504,104.493,104.495,104.535,104.557,104.533,104.533
2016/06/23 06:06:00,104.495,104.549,104.491,104.5,104.533,104.607,104.523,104.551
2016/06/23 06:07:00,104.5,104.548,104.498,104.545,104.551,104.594,104.54,104.589
2016/06/23 06:08:00,104.545,104.589,104.545,104.563,104.589,104.646,104.589,104.619
2016/06/23 06:09:00,104.563,104.566,104.55,104.551,104.619,104.623,104.603,104.605
2016/06/23 06:10:00,104.551,104.56,104.551,104.555,104.605,104.612,104.604,104.605
2016/06/23 06:11:00,104.555,104.562,104.554,104.562,104.605,104.619,104.603,104.617
2016/06/23 06:12:00,104.562,104.564,104.555,104.562,104.617,104.624,104.603,104.618
2016/06/23 06:13:00,104.562,104.57,104.539,104.557,104.618,104.631,104.565,104.607
2016/06/23 06:14:00,104.557,104.567,104.552,104.567,104.607,104.618,104.603,104.617
2016/06/23 06:15:00,104.567,104.574,104.56,104.567,104.617,104.627,104.617,104.62
2016/06/23 06:16:00,104.567,104.567,104.562,104.563,104.62,104.623,104.617,104.617
2016/06/23 06:17:00,104.563,104.598,104.562,104.597,104.617,104.623,104.614,104.622
2016/06/23 06:18:00,104.597,104.608,104.586,104.596,104.622,104.629,104.605,104.609
2016/06/23 06:19:00,104.596,104.596,104.567,104.579,104.609,104.624,104.606,104.619
2016/06/23 06:20:00,104.579,104.617,104.577,104.604,104.619,104.667,104.619,104.642
2016/06/23 06:21:00,104.604,104.723,104.603,104.702,104.642,104.774,104.642,104.754
2016/06/23 06:22:00,104.702,104.71,104.675,104.707,104.754,104.757,104.696,104.747
2016/06/23 06:23:00,104.707,104.71,104.701,104.703,104.747,104.748,104.738,104.74
2016/06/23 06:24:00,104.703,104.71,104.702,104.706,104.74,104.741,104.734,104.734
2016/06/23 06:25:00,104.706,104.725,104.705,104.712,104.734,104.753,104.734,104.74
2016/06/23 06:26:00,104.712,104.752,104.708,104.727,104.74,104.789,104.74,104.764
2016/06/23 06:27:00,104.727,104.78,104.727,104.773,104.764,104.807,104.764,104.8
2016/06/23 06:28:00,104.773,104.785,104.758,104.763,104.8,104.807,104.794,104.807
2016/06/23 06:29:00,104.763,104.771,104.757,104.77,104.807,104.816,104.791,104.815
2016/06/23 06:30:00,104.77,104.803,104.765,104.796,104.815,104.834,104.801,104.829
2016/06/23 06:31:00,104.796,104.816,104.79,104.812,104.829,104.853,104.826,104.847
2016/06/23 06:32:00,104.812,104.831,104.812,104.824,104.847,104.865,104.847,104.856
2016/06/23 06:33:00,104.824,104.842,104.823,104.841,104.856,104.865,104.851,104.851
2016/06/23 06:34:00,104.841,104.848,104.834,104.848,104.851,104.871,104.849,104.861
2016/06/23 06:35:00,104.848,104.878,104.841,104.872,104.861,104.899,104.86,104.885
2016/06/23 06:36:00,104.872,104.931,104.86,104.931,104.885,104.98,104.882,104.98
2016/06/23 06:37:00,104.931,104.973,104.931,104.951,104.98,104.996,104.966,104.983
2016/06/23 06:38:00,104.951,104.953,104.922,104.922,104.983,104.991,104.958,104.959
2016/06/23 06:39:00,104.922,104.958,104.893,104.957,104.959,104.994,104.925,104.983
2016/06/23 06:40:00,104.957,104.963,104.886,104.886,104.983,104.983,104.929,104.929
2016/06/23 06:41:00,104.886,104.896,104.833,104.861,104.929,104.947,104.895,104.909
2016/06/23 06:42:00,104.861,104.879,104.854,104.856,104.909,104.933,104.904,104.921
2016/06/23 06:43:00,104.856,104.906,104.856,104.906,104.921,104.945,104.916,104.939
2016/06/23 06:44:00,104.906,104.906,104.868,104.871,104.939,104.948,104.931,104.933
2016/06/23 06:45:00,104.871,104.871,104.85,104.852,104.933,104.933,104.888,104.904
2016/06/23 06:46:00,104.852,104.865,104.839,104.853,104.904,104.923,104.888,104.918
2016/06/23 06:47:00,104.853,104.876,104.85,104.863,104.918,104.925,104.882,104.889
2016/06/23 06:48:00,104.863,104.865,104.843,104.844,104.889,104.89,104.881,104.882
2016/06/23 06:49:00,104.844,104.854,104.837,104.848,104.882,104.893,104.854,104.881
2016/06/23 06:50:00,104.848,104.853,104.826,104.839,104.881,104.881,104.853,104.864
2016/06/23 06:51:00,104.839,104.846,104.82,104.826,104.864,104.87,104.84,104.862
2016/06/23 06:52:00,104.826,104.832,104.805,104.811,104.862,104.862,104.824,104.824
2016/06/23 06:53:00,104.811,104.819,104.8,104.808,104.824,104.836,104.819,104.821
2016/06/23 06:54:00,104.808,104.818,104.796,104.796,104.821,104.851,104.821,104.83
2016/06/23 06:55:00,104.796,104.821,104.782,104.818,104.83,104.857,104.823,104.852
2016/06/23 06:56:00,104.818,104.838,104.816,104.827,104.852,104.874,104.852,104.862
2016/06/23 06:57:00,104.827,104.827,104.811,104.821,104.862,104.865,104.852,104.852
2016/06/23 06:58:00,104.821,104.825,104.79,104.793,104.852,104.855,104.815,104.828
2016/06/23 06:59:00,104.793,104.807,104.793,104.796,104.828,104.831,104.818,104.827
2016/06/23 07:00:00,104.796,104.798,104.737,104.739,104.827,104.827,104.76,104.773
2016/06/23 07:01:00,104.739,104.758,104.676,104.684,104.773,104.788,104.695,104.697
2016/06/23 07:02:00,104.684,104.684,104.629,104.655,104.697,104.709,104.665,104.69
2016/06/23 07:03:00,104.655,104.686,104.652,104.685,104.69,104.711,104.689,104.711
2016/06/23 07:04:00,104.685,104.75,104.681,104.736,104.711,104.785,104.703,104.762
2016/06/23 07:05:00,104.736,104.8,104.736,104.784,104.762,104.832,104.761,104.809
2016/06/23 07:06:00,104.784,104.823,104.766,104.78,104.809,104.851,104.801,104.811
2016/06/23 07:07:00,104.78,104.817,104.779,104.799,104.811,104.848,104.81,104.831
2016/06/23 07:08:00,104.799,104.807,104.774,104.774,104.831,104.838,104.806,104.806
2016/06/23 07:09:00,104.774,104.782,104.754,104.761,104.806,104.813,104.788,104.793
2016/06/23 07:10:00,104.761,104.769,104.753,104.759,104.793,104.811,104.786,104.791
2016/06/23 07:11:00,104.759,104.759,104.742,104.754,104.791,104.791,104.774,104.785
2016/06/23 07:12:00,104.754,104.8,104.753,104.76,104.785,104.837,104.784,104.791
2016/06/23 07:13:00,104.76,104.767,104.756,104.76,104.791,104.798,104.787,104.791
2016/06/23 07:14:00,104.76,104.765,104.734,104.739,104.791,104.792,104.763,104.765
2016/06/23 07:15:00,104.739,104.741,104.721,104.727,104.765,104.766,104.746,104.752
2016/06/23 07:16:00,104.727,104.737,104.715,104.735,104.752,104.754,104.741,104.748
2016/06/23 07:17:00,104.735,104.735,104.718,104.725,104.748,104.749,104.736,104.738
2016/06/23 07:18:00,104.725,104.729,104.664,104.697,104.738,104.749,104.688,104.725
2016/06/23 07:19:00,104.697,104.703,104.667,104.668,104.725,104.726,104.691,104.694
2016/06/23 07:20:00,104.668,104.699,104.665,104.692,104.694,104.728,104.685,104.705
2016/06/23 07:21:00,104.692,104.692,104.668,104.677,104.705,104.705,104.696,104.702
2016/06/23 07:22:00,104.677,104.708,104.67,104.704,104.702,104.735,104.698,104.73
2016/06/23 07:23:00,104.704,104.749,104.703,104.722,104.73,104.774,104.73,104.75
2016/06/23 07:24:00,104.722,104.722,104.679,104.692,104.75,104.75,104.702,104.718
2016/06/23 07:25:00,104.692,104.699,104.683,104.698,104.718,104.72,104.702,104.711
2016/06/23 07:26:00,104.698,104.699,104.688,104.696,104.711,104.718,104.707,104.709
2016/06/23 07:27:00,104.696,104.734,104.689,104.726,104.709,104.761,104.708,104.751
2016/06/23 07:28:00,104.726,104.735,104.717,104.73,104.751,104.763,104.744,104.756
2016/06/23 07:29:00,104.73,104.735,104.712,104.73,104.756,104.758,104.731,104.74
2016/06/23 07:30:00,104.73,104.748,104.715,104.723,104.74,104.772,104.74,104.747
2016/06/23 07:31:00,104.723,104.723,104.714,104.722,104.747,104.752,104.742,104.746
2016/06/23 07:32:00,104.722,104.725,104.715,104.723,104.746,104.753,104.741,104.747
2016/06/23 07:33:00,104.723,104.735,104.72,104.724,104.747,104.764,104.743,104.745
2016/06/23 07:34:00,104.724,104.734,104.721,104.725,104.745,104.762,104.745,104.761
2016/06/23 07:35:00,104.725,104.73,104.698,104.702,104.761,104.763,104.726,104.726
2016/06/23 07:36:00,104.702,104.705,104.686,104.692,104.726,104.734,104.707,104.709
2016/06/23 07:37:00,104.692,104.692,104.677,104.688,104.709,104.713,104.698,104.712
2016/06/23 07:38:00,104.688,104.694,104.664,104.664,104.712,104.72,104.687,104.688
2016/06/23 07:39:00,104.664,104.673,104.656,104.665,104.688,104.702,104.685,104.701
2016/06/23 07:40:00,104.665,104.671,104.658,104.663,104.701,104.702,104.686,104.699
2016/06/23 07:41:00,104.663,104.674,104.662,104.67,104.699,104.702,104.687,104.694
2016/06/23 07:42:00,104.67,104.672,104.662,104.663,104.694,104.703,104.691,104.699
2016/06/23 07:43:00,104.663,104.672,104.663,104.671,104.699,104.702,104.69,104.695
2016/06/23 07:44:00,104.671,104.694,104.669,104.69,104.695,104.718,104.692,104.714
2016/06/23 07:45:00,104.69,104.696,104.687,104.689,104.714,104.717,104.708,104.71
2016/06/23 07:46:00,104.689,104.698,104.689,104.696,104.71,104.722,104.71,104.717
2016/06/23 07:47:00,104.696,104.696,104.686,104.692,104.717,104.725,104.712,104.716
2016/06/23 07:48:00,104.692,104.703,104.689,104.696,104.716,104.735,104.716,104.732
2016/06/23 07:49:00,104.696,104.705,104.689,104.696,104.732,104.736,104.719,104.72
2016/06/23 07:50:00,104.696,104.697,104.687,104.697,104.72,104.727,104.715,104.718
2016/06/23 07:51:00,104.697,104.697,104.689,104.694,104.718,104.72,104.711,104.715
2016/06/23 07:52:00,104.694,104.695,104.684,104.688,104.715,104.72,104.708,104.712
2016/06/23 07:53:00,104.688,104.689,104.678,104.68,104.712,104.718,104.702,104.704
2016/06/23 07:54:00,104.68,104.68,104.663,104.674,104.704,104.71,104.693,104.71
2016/06/23 07:55:00,104.674,104.704,104.674,104.703,104.71,104.728,104.702,104.727
2016/06/23 07:56:00,104.703,104.714,104.694,104.71,104.727,104.738,104.723,104.734
2016/06/23 07:57:00,104.71,104.724,104.708,104.721,104.734,104.754,104.732,104.745
2016/06/23 07:58:00,104.721,104.722,104.712,104.722,104.745,104.749,104.737,104.746
