日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/06/08 06:00:00,107.326,107.347,107.318,107.343,107.395,107.398,107.378,107.379
2016/06/08 06:01:00,107.343,107.343,107.341,107.343,107.379,107.38,107.378,107.38
2016/06/08 06:02:00,107.343,107.368,107.343,107.351,107.38,107.388,107.366,107.366
2016/06/08 06:03:00,107.351,107.352,107.344,107.345,107.366,107.369,107.366,107.369
2016/06/08 06:04:00,107.345,107.346,107.326,107.337,107.369,107.375,107.361,107.373
2016/06/08 06:05:00,107.337,107.341,107.334,107.334,107.373,107.373,107.364,107.37
2016/06/08 06:06:00,107.334,107.361,107.334,107.352,107.37,107.381,107.369,107.376
2016/06/08 06:07:00,107.352,107.359,107.35,107.355,107.376,107.379,107.374,107.379
2016/06/08 06:08:00,107.355,107.36,107.347,107.36,107.379,107.39,107.371,107.384
2016/06/08 06:09:00,107.36,107.363,107.353,107.363,107.384,107.39,107.383,107.387
2016/06/08 06:10:00,107.363,107.371,107.362,107.363,107.387,107.388,107.372,107.373
2016/06/08 06:11:00,107.363,107.364,107.346,107.347,107.373,107.374,107.354,107.354
2016/06/08 06:12:00,107.347,107.347,107.324,107.338,107.354,107.356,107.339,107.351
2016/06/08 06:13:00,107.338,107.351,107.338,107.344,107.351,107.369,107.351,107.369
2016/06/08 06:14:00,107.344,107.347,107.34,107.345,107.369,107.369,107.355,107.358
2016/06/08 06:15:00,107.345,107.348,107.342,107.346,107.358,107.361,107.355,107.359
2016/06/08 06:16:00,107.346,107.349,107.34,107.342,107.359,107.359,107.352,107.355
2016/06/08 06:17:00,107.342,107.346,107.34,107.34,107.355,107.359,107.352,107.353
2016/06/08 06:18:00,107.34,107.343,107.334,107.343,107.353,107.363,107.348,107.356
2016/06/08 06:19:00,107.343,107.344,107.337,107.343,107.356,107.373,107.351,107.373
2016/06/08 06:20:00,107.343,107.355,107.34,107.343,107.373,107.376,107.362,107.369
2016/06/08 06:21:00,107.343,107.343,107.341,107.341,107.369,107.369,107.366,107.366
2016/06/08 06:22:00,107.341,107.349,107.339,107.341,107.366,107.368,107.358,107.367
2016/06/08 06:23:00,107.341,107.348,107.339,107.342,107.367,107.369,107.358,107.367
2016/06/08 06:24:00,107.342,107.352,107.341,107.347,107.367,107.377,107.36,107.374
2016/06/08 06:25:00,107.347,107.351,107.347,107.349,107.374,107.378,107.374,107.377
2016/06/08 06:26:00,107.349,107.351,107.348,107.349,107.377,107.378,107.374,107.376
2016/06/08 06:27:00,107.349,107.356,107.343,107.344,107.376,107.376,107.357,107.369
2016/06/08 06:28:00,107.344,107.357,107.342,107.35,107.369,107.376,107.361,107.375
2016/06/08 06:29:00,107.35,107.359,107.341,107.358,107.375,107.378,107.36,107.371
2016/06/08 06:30:00,107.358,107.36,107.351,107.359,107.371,107.39,107.37,107.39
2016/06/08 06:31:00,107.359,107.38,107.358,107.364,107.39,107.411,107.385,107.392
2016/06/08 06:32:00,107.364,107.37,107.364,107.37,107.392,107.397,107.392,107.397
2016/06/08 06:33:00,107.37,107.37,107.367,107.369,107.397,107.399,107.395,107.399
2016/06/08 06:34:00,107.369,107.374,107.362,107.362,107.399,107.399,107.372,107.372
2016/06/08 06:35:00,107.362,107.364,107.35,107.354,107.372,107.383,107.372,107.381
2016/06/08 06:36:00,107.354,107.354,107.352,107.353,107.381,107.381,107.378,107.381
2016/06/08 06:37:00,107.353,107.354,107.351,107.353,107.381,107.382,107.378,107.38
2016/06/08 06:38:00,107.353,107.364,107.35,107.351,107.38,107.382,107.373,107.377
2016/06/08 06:39:00,107.351,107.353,107.34,107.346,107.377,107.379,107.359,107.359
2016/06/08 06:40:00,107.346,107.346,107.331,107.332,107.359,107.366,107.35,107.358
2016/06/08 06:41:00,107.332,107.341,107.331,107.34,107.358,107.361,107.352,107.353
2016/06/08 06:42:00,107.34,107.341,107.332,107.341,107.353,107.36,107.35,107.354
2016/06/08 06:43:00,107.341,107.344,107.34,107.342,107.354,107.357,107.353,107.355
2016/06/08 06:44:00,107.342,107.344,107.333,107.333,107.355,107.364,107.35,107.359
2016/06/08 06:45:00,107.333,107.341,107.333,107.336,107.359,107.361,107.352,107.361
2016/06/08 06:46:00,107.336,107.341,107.331,107.332,107.361,107.363,107.353,107.359
2016/06/08 06:47:00,107.332,107.332,107.329,107.329,107.359,107.36,107.356,107.356
2016/06/08 06:48:00,107.329,107.33,107.323,107.326,107.356,107.356,107.35,107.354
2016/06/08 06:49:00,107.326,107.328,107.323,107.328,107.354,107.356,107.35,107.356
2016/06/08 06:50:00,107.328,107.329,107.324,107.324,107.356,107.357,107.352,107.353
2016/06/08 06:51:00,107.324,107.33,107.322,107.325,107.353,107.357,107.351,107.355
2016/06/08 06:52:00,107.325,107.327,107.324,107.327,107.355,107.355,107.353,107.353
2016/06/08 06:53:00,107.327,107.33,107.326,107.327,107.353,107.356,107.352,107.354
2016/06/08 06:54:00,107.327,107.336,107.326,107.328,107.354,107.356,107.348,107.354
2016/06/08 06:55:00,107.328,107.328,107.322,107.325,107.354,107.354,107.349,107.352
2016/06/08 06:56:00,107.325,107.328,107.318,107.322,107.352,107.354,107.345,107.349
2016/06/08 06:57:00,107.322,107.322,107.312,107.314,107.349,107.351,107.346,107.349
2016/06/08 06:58:00,107.314,107.316,107.312,107.313,107.349,107.352,107.347,107.349
