日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/06/21 06:00:00,117.539,117.543,117.532,117.533,117.649,117.653,117.642,117.643
2016/06/21 06:01:00,117.533,117.59,117.533,117.545,117.643,117.7,117.643,117.655
2016/06/21 06:02:00,117.545,117.553,117.535,117.541,117.655,117.661,117.635,117.651
2016/06/21 06:03:00,117.541,117.627,117.519,117.548,117.651,117.66,117.629,117.658
2016/06/21 06:04:00,117.548,117.552,117.548,117.552,117.658,117.662,117.658,117.662
2016/06/21 06:05:00,117.552,117.568,117.544,117.56,117.662,117.662,117.617,117.619
2016/06/21 06:06:00,117.56,117.563,117.528,117.528,117.619,117.654,117.598,117.598
2016/06/21 06:07:00,117.528,117.538,117.471,117.484,117.598,117.622,117.541,117.546
2016/06/21 06:08:00,117.484,117.486,117.324,117.341,117.546,117.546,117.407,117.411
2016/06/21 06:09:00,117.341,117.343,117.301,117.308,117.411,117.415,117.363,117.371
2016/06/21 06:10:00,117.308,117.406,117.308,117.37,117.371,117.515,117.352,117.429
2016/06/21 06:11:00,117.37,117.418,117.37,117.391,117.429,117.455,117.421,117.442
2016/06/21 06:12:00,117.391,117.426,117.342,117.413,117.442,117.471,117.405,117.464
2016/06/21 06:13:00,117.413,117.438,117.399,117.428,117.464,117.525,117.464,117.525
2016/06/21 06:14:00,117.428,117.47,117.428,117.451,117.525,117.548,117.518,117.522
2016/06/21 06:15:00,117.451,117.455,117.451,117.454,117.522,117.525,117.519,117.523
2016/06/21 06:16:00,117.454,117.465,117.435,117.459,117.523,117.549,117.519,117.549
2016/06/21 06:17:00,117.459,117.541,117.459,117.488,117.549,117.651,117.548,117.597
2016/06/21 06:18:00,117.488,117.587,117.488,117.563,117.597,117.643,117.59,117.62
2016/06/21 06:19:00,117.563,117.605,117.556,117.601,117.62,117.643,117.607,117.607
2016/06/21 06:20:00,117.601,117.606,117.572,117.592,117.607,117.653,117.606,117.653
2016/06/21 06:21:00,117.592,117.609,117.589,117.59,117.653,117.663,117.645,117.653
2016/06/21 06:22:00,117.59,117.593,117.581,117.585,117.653,117.679,117.653,117.671
2016/06/21 06:23:00,117.585,117.61,117.581,117.609,117.671,117.686,117.667,117.684
2016/06/21 06:24:00,117.609,117.617,117.589,117.589,117.684,117.693,117.672,117.672
2016/06/21 06:25:00,117.589,117.63,117.576,117.612,117.672,117.708,117.669,117.688
2016/06/21 06:26:00,117.612,117.617,117.608,117.613,117.688,117.697,117.686,117.69
2016/06/21 06:27:00,117.613,117.618,117.591,117.594,117.69,117.694,117.67,117.672
2016/06/21 06:28:00,117.594,117.605,117.548,117.556,117.672,117.687,117.614,117.647
2016/06/21 06:29:00,117.556,117.606,117.556,117.586,117.647,117.692,117.642,117.67
2016/06/21 06:30:00,117.586,117.586,117.508,117.508,117.67,117.671,117.595,117.597
2016/06/21 06:31:00,117.508,117.523,117.508,117.523,117.597,117.601,117.586,117.601
2016/06/21 06:32:00,117.523,117.55,117.523,117.543,117.601,117.622,117.601,117.619
2016/06/21 06:33:00,117.543,117.545,117.515,117.521,117.619,117.623,117.597,117.615
2016/06/21 06:34:00,117.521,117.526,117.516,117.524,117.615,117.633,117.599,117.633
2016/06/21 06:35:00,117.524,117.528,117.517,117.524,117.633,117.636,117.626,117.627
2016/06/21 06:36:00,117.524,117.524,117.491,117.491,117.627,117.629,117.601,117.601
2016/06/21 06:37:00,117.491,117.512,117.48,117.504,117.601,117.616,117.58,117.614
2016/06/21 06:38:00,117.504,117.512,117.5,117.512,117.614,117.616,117.596,117.596
2016/06/21 06:39:00,117.512,117.529,117.509,117.529,117.596,117.609,117.59,117.606
2016/06/21 06:40:00,117.529,117.56,117.523,117.556,117.606,117.61,117.566,117.61
2016/06/21 06:41:00,117.556,117.558,117.535,117.551,117.61,117.618,117.605,117.61
2016/06/21 06:42:00,117.551,117.57,117.538,117.57,117.61,117.612,117.573,117.576
2016/06/21 06:43:00,117.57,117.573,117.563,117.563,117.576,117.579,117.569,117.569
2016/06/21 06:44:00,117.563,117.563,117.561,117.562,117.569,117.569,117.567,117.568
2016/06/21 06:45:00,117.562,117.563,117.535,117.541,117.568,117.602,117.568,117.599
2016/06/21 06:46:00,117.541,117.542,117.541,117.542,117.599,117.6,117.599,117.6
2016/06/21 06:47:00,117.542,117.567,117.531,117.537,117.6,117.604,117.573,117.6
